satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,left,promotion_last_5years,Department,salary,employee_id
0.2,0.98,2,228,3,0,0,0,sales,low,51932
0.71,0.87,4,238,3,0,0,0,sales,low,51935
0.65,0.91,3,207,3,0,0,0,sales,low,51942
0.82,0.82,4,164,2,0,0,0,sales,low,17126
0.48,0.89,3,224,3,0,0,0,sales,low,51952
0.96,0.9,4,201,3,0,0,0,sales,low,51964
0.52,0.63,3,171,2,0,0,0,sales,low,51971
0.24,0.78,5,131,5,0,0,0,sales,low,17458
0.92,0.95,6,239,4,0,0,0,sales,medium,51982
0.66,0.89,3,202,3,1,0,0,sales,medium,51983
0.93,0.68,3,137,3,1,0,0,sales,medium,51996
0.77,0.59,4,153,3,0,0,0,sales,medium,52002
0.6,0.48,4,219,4,1,0,0,sales,medium,52008
0.78,0.49,3,194,3,1,0,0,sales,medium,52009
0.6,0.53,4,228,3,0,0,0,sales,medium,52011
0.31,1,4,177,5,0,0,0,accounting,medium,18194
0.49,0.68,3,181,3,0,0,0,accounting,medium,52025
0.33,0.95,4,280,3,0,0,0,accounting,medium,52032
0.76,0.91,3,133,2,0,0,0,hr,medium,52038
0.65,0.63,3,237,3,0,0,0,hr,medium,52062
0.88,0.75,5,152,3,0,0,0,hr,high,52063
0.52,0.92,5,280,6,1,0,0,hr,high,52066
0.48,0.5,6,253,4,0,0,0,technical,high,52071
0.2,0.59,5,105,4,0,0,0,technical,high,52075
0.93,0.84,3,159,3,0,0,0,technical,high,52077
0.55,0.92,4,257,2,0,0,0,technical,high,52097
0.73,0.64,3,202,4,0,0,0,technical,high,18334
0.57,0.56,3,241,3,0,0,0,technical,high,52120
0.63,0.8,3,267,3,0,0,0,technical,low,52128
0.23,0.88,4,175,6,0,0,0,technical,low,52134
0.93,0.53,3,257,2,1,0,0,technical,low,52136
0.78,0.86,4,240,3,0,0,0,technical,low,52143
0.75,0.73,5,181,3,1,0,0,technical,low,52148
0.61,0.82,3,271,3,0,0,0,support,low,52158
0.36,0.97,5,151,3,0,0,0,support,low,52193
0.59,0.67,2,168,3,0,0,0,support,low,52196
0.78,0.63,4,265,3,0,0,0,support,medium,52199
0.93,0.53,5,204,2,0,0,0,support,medium,52229
0.67,0.72,4,223,3,0,0,0,support,medium,52232
0.52,0.63,4,136,2,0,0,0,support,medium,52236
0.69,0.95,5,184,2,0,0,0,support,medium,52237
0.25,0.8,5,186,4,1,0,0,support,medium,52241
0.4,0.43,3,128,3,0,0,0,support,medium,52243
0.98,0.83,5,211,3,0,0,0,support,medium,18356
0.92,0.89,4,236,4,1,0,0,technical,medium,52267
0.57,0.98,3,214,2,0,0,0,technical,medium,18690
0.81,0.52,4,274,3,0,0,0,technical,medium,52276
0.56,0.67,5,165,3,1,0,0,management,medium,19051
0.86,0.71,5,235,4,0,0,0,IT,medium,52278
0.74,0.9,4,189,2,0,0,0,IT,medium,52287
0.57,0.61,3,112,5,0,0,0,IT,medium,52295
0.9,0.64,3,163,3,0,0,0,IT,medium,52297
0.8,0.57,3,162,2,0,0,0,IT,medium,52312
0.22,0.8,4,149,5,0,0,0,product_mng,medium,52314
0.73,0.84,4,238,2,0,0,0,product_mng,medium,19245
0.48,0.47,3,160,3,0,0,0,product_mng,medium,52320
0.52,0.94,3,263,3,0,0,0,product_mng,medium,52322
0.53,0.71,4,271,3,0,0,0,IT,medium,52336
0.97,0.48,4,221,3,0,0,0,RandD,medium,52344
0.97,0.54,3,255,2,1,0,0,RandD,high,52345
0.54,0.88,4,170,4,0,0,0,RandD,low,52348
0.99,0.7,4,190,4,1,0,0,RandD,medium,52356
0.79,0.76,4,216,4,0,0,0,RandD,medium,52372
0.71,0.54,3,249,3,0,0,0,marketing,medium,52375
0.82,0.76,3,174,3,0,0,0,sales,medium,52387
0.6,0.7,4,265,4,1,0,0,accounting,medium,52395
0.17,0.88,2,206,4,0,0,0,support,medium,52398
0.73,0.6,4,222,3,0,0,0,technical,medium,52402
0.69,0.54,5,152,3,1,0,0,management,medium,52404
0.86,0.61,4,221,2,0,0,0,marketing,medium,52412
0.67,0.55,5,239,2,0,0,0,marketing,medium,19399
0.25,0.96,6,217,4,0,0,0,marketing,low,52427
0.65,0.66,3,164,2,0,0,0,sales,low,52429
0.81,0.56,3,142,3,0,0,0,sales,low,52436
0.58,0.53,4,181,3,1,0,0,sales,low,52442
0.14,0.57,4,207,5,0,0,0,sales,low,52444
0.15,0.37,2,167,3,0,0,0,sales,low,52446
0.98,0.51,3,243,2,0,0,0,sales,low,52450
0.91,0.5,4,231,3,0,0,0,sales,high,52460
0.86,0.71,4,250,3,1,0,0,sales,low,52475
0.56,0.63,3,145,2,0,0,0,sales,high,52476
0.58,0.77,4,190,6,0,0,0,sales,high,52485
0.54,0.64,2,128,2,0,0,0,sales,low,52489
0.59,0.99,5,254,3,1,0,0,sales,low,52503
0.92,0.88,3,145,4,1,0,0,sales,high,52531
0.82,0.8,4,246,3,0,0,0,sales,low,52534
0.86,0.68,5,246,2,0,0,0,sales,medium,52536
0.66,0.77,5,236,3,0,0,0,sales,high,52544
0.85,0.66,3,234,3,0,0,0,sales,medium,52552
0.8,0.6,3,247,2,0,0,0,sales,medium,21080
0.99,0.61,3,154,3,0,0,0,sales,medium,23063
0.25,0.45,3,228,5,0,0,0,accounting,medium,52593
0.93,0.99,4,209,3,1,0,0,accounting,high,52599
0.5,0.54,5,173,2,0,0,0,accounting,medium,52601
0.68,0.71,4,206,2,0,0,0,hr,medium,52609
0.62,0.87,3,151,2,1,0,0,hr,medium,52615
0.99,0.54,4,196,4,1,0,0,hr,high,23240
0.93,0.52,3,229,2,1,0,0,hr,medium,52617
0.2,0.75,3,235,4,0,0,0,technical,high,52620
0.58,0.61,4,200,3,0,0,0,technical,low,23947
0.94,0.76,4,261,6,0,0,0,technical,medium,52624
0.18,0.54,4,165,3,0,0,0,technical,medium,52627
0.18,0.62,3,165,4,0,0,0,technical,medium,52640
0.7,0.74,5,255,2,0,0,0,technical,medium,52644
0.93,0.92,5,185,5,0,0,0,technical,low,52645
0.5,0.76,4,229,3,1,0,0,technical,low,48320
0.54,0.71,3,153,3,0,0,0,technical,low,25283
0.74,0.63,4,238,2,0,0,0,technical,low,52651
0.66,0.67,3,199,2,0,0,0,technical,low,52652
0.61,0.87,3,185,2,1,0,0,support,low,26406
0.74,0.98,3,196,6,1,0,0,support,low,52656
0.48,0.51,4,201,4,0,0,0,support,low,52657
0.65,0.84,3,189,2,1,0,0,support,low,26598
0.94,0.49,2,250,5,0,0,0,support,low,52679
0.91,0.79,4,254,2,0,0,0,support,high,52701
0.87,0.65,3,212,3,1,0,0,support,low,52708
0.23,0.79,5,196,5,1,0,0,support,low,52709
0.4,0.73,4,146,3,0,0,0,support,low,52716
0.68,0.85,3,250,3,0,0,0,support,low,52718
0.95,0.88,3,266,2,1,0,0,support,high,52719
0.63,0.96,4,133,2,0,0,0,technical,low,29865
0.47,0.53,4,181,3,0,0,0,technical,low,52730
0.2,0.5,6,282,6,1,0,0,technical,low,31194
0.72,0.84,2,173,2,1,0,0,management,high,52735
0.56,0.57,5,237,2,0,0,0,IT,low,52736
0.7,0.74,3,202,2,0,0,0,IT,medium,52741
0.59,0.82,3,162,2,0,0,0,IT,high,52742
0.78,0.96,3,248,3,0,0,0,IT,medium,33369
0.62,0.64,3,165,3,0,0,0,IT,high,52751
0.71,0.61,2,216,2,0,0,0,product_mng,medium,52752
0.72,0.45,4,143,6,0,0,0,product_mng,medium,52756
0.76,0.77,3,254,3,0,0,0,product_mng,medium,52759
0.83,0.56,3,186,3,0,0,0,product_mng,medium,52767
0.92,0.99,4,245,4,0,0,0,IT,medium,34597
0.67,0.77,3,157,3,0,0,0,RandD,medium,35319
0.56,0.45,3,184,3,0,0,0,RandD,medium,52782
0.91,0.63,4,210,3,0,0,0,RandD,medium,52785
0.56,0.86,4,137,2,1,0,0,RandD,high,52787
0.72,0.95,3,145,2,0,0,0,RandD,low,52788
0.56,0.86,4,181,3,0,0,0,marketing,medium,52798
0.92,0.56,3,174,3,0,0,0,sales,medium,52799
0.74,0.88,5,183,3,1,0,0,accounting,medium,52810
0.88,0.84,4,171,4,1,0,0,support,medium,37384
0.69,0.72,2,190,2,0,0,0,technical,medium,52813
0.87,0.78,4,142,3,0,0,0,management,medium,52831
0.98,0.5,3,198,3,0,0,0,marketing,medium,52836
0.9,0.61,3,185,3,0,0,0,marketing,medium,37523
0.49,0.87,4,171,3,1,0,0,marketing,medium,52838
0.78,0.57,4,264,3,0,0,0,sales,high,52839
0.58,0.98,3,175,3,0,0,0,sales,low,37764
0.91,0.88,5,210,2,1,0,0,sales,low,52846
0.92,0.75,4,212,3,0,0,0,sales,low,52854
0.36,0.66,4,97,2,0,0,0,sales,high,38753
0.55,0.53,4,214,3,0,0,0,sales,low,52868
0.95,0.96,4,244,3,0,0,0,sales,low,52869
0.5,0.67,3,246,3,0,0,0,sales,low,52874
0.42,0.73,3,115,6,0,0,0,sales,high,52884
0.75,0.68,3,237,5,0,0,0,sales,low,52899
0.88,0.7,4,146,4,0,0,0,sales,low,52906
0.53,0.63,5,159,4,0,0,0,sales,low,52917
0.84,0.4,4,246,3,0,0,0,sales,low,52921
0.49,0.93,3,226,3,0,0,0,sales,low,52922
0.71,0.91,3,261,3,0,0,0,sales,low,52930
0.83,0.64,4,242,2,0,0,0,sales,low,52935
0.88,0.93,4,177,3,0,0,0,sales,medium,38850
0.87,0.53,4,144,3,0,0,0,sales,medium,52938
0.43,0.82,2,221,5,0,0,0,sales,medium,52939
0.8,0.9,5,265,3,0,0,0,accounting,medium,52941
0.32,0.67,5,224,4,1,0,0,accounting,medium,52942
0.77,0.56,3,167,4,0,0,0,accounting,medium,52957
0.97,0.77,3,245,3,0,0,0,hr,medium,52975
0.98,0.63,4,232,2,0,0,0,hr,medium,52980
0.62,0.64,5,229,2,0,0,0,hr,medium,52986
0.53,0.94,4,128,6,0,0,0,hr,medium,52996
0.93,0.49,3,211,2,0,0,0,technical,medium,53002
0.51,0.91,4,194,2,0,0,0,technical,medium,53003
0.76,0.76,4,214,3,0,0,0,technical,high,53005
0.69,0.89,3,216,4,0,0,0,technical,low,53020
0.58,0.6,4,222,3,0,0,0,technical,medium,53023
0.98,0.77,4,144,4,0,0,0,technical,medium,53025
0.58,0.54,3,287,6,0,0,0,technical,medium,53026
0.57,0.97,4,224,4,0,0,0,technical,medium,39642
0.84,0.79,4,157,4,0,0,0,technical,low,53035
0.15,0.67,5,216,6,0,0,0,technical,low,53048
0.88,0.72,5,181,4,0,0,0,technical,low,53050
0.69,0.99,3,133,3,0,0,0,support,low,53052
0.56,0.84,5,154,2,1,0,0,support,low,53056
0.49,0.58,3,265,3,0,0,0,support,low,40013
0.4,0.45,4,113,3,0,0,0,support,low,53059
0.67,0.36,3,280,4,0,0,0,support,low,53060
0.79,0.5,3,213,3,1,0,0,support,low,53067
0.47,0.44,5,255,5,1,0,0,support,low,53083
0.82,0.54,3,243,4,0,0,0,support,low,40372
0.82,0.87,3,206,2,0,0,0,support,low,53114
0.63,0.57,5,149,3,0,0,0,support,low,53115
0.91,0.53,2,273,3,0,0,0,support,low,53116
0.89,1,4,226,2,1,0,0,technical,low,53119
0.96,0.93,3,238,2,0,0,0,technical,low,53121
0.83,0.72,2,226,3,0,0,0,technical,low,53135
0.75,0.92,3,199,3,1,0,0,management,low,53148
0.75,0.82,5,202,3,1,0,0,IT,low,53156
0.41,0.69,2,152,4,1,0,0,IT,low,53157
0.96,0.94,3,167,3,0,0,0,IT,low,53174
0.58,0.79,4,130,3,0,0,0,IT,medium,53179
0.74,0.89,3,229,3,0,0,0,IT,medium,53186
0.78,0.74,4,261,3,1,0,0,product_mng,medium,53187
0.5,0.72,3,182,2,1,0,0,product_mng,medium,53194
1,0.52,4,198,3,0,0,0,product_mng,medium,53195
0.85,0.91,3,244,3,0,0,0,product_mng,medium,53208
0.82,0.89,4,275,3,0,0,0,IT,medium,53212
0.19,0.81,5,245,5,0,0,0,RandD,medium,53214
0.9,0.9,3,147,3,1,0,0,RandD,medium,53215
0.59,1,4,275,3,0,0,0,RandD,medium,53227
0.53,0.46,2,167,2,0,0,0,RandD,medium,40503
0.57,0.5,5,149,5,1,0,0,RandD,medium,53242
0.85,0.99,4,233,2,0,0,0,marketing,high,53251
0.64,0.67,5,167,2,0,0,0,sales,low,53256
0.57,0.54,3,159,3,1,0,0,accounting,medium,53263
0.86,0.85,2,195,4,0,0,0,support,medium,53265
0.6,0.7,5,229,2,0,0,0,technical,medium,53271
0.17,0.76,4,199,5,0,0,0,management,medium,53276
0.54,0.63,3,174,3,0,0,0,marketing,low,53280
0.35,0.78,5,275,4,0,0,0,marketing,low,41164
0.92,0.77,5,217,4,0,0,0,marketing,low,53290
0.66,1,4,192,2,0,0,0,sales,low,53297
0.83,0.9,4,195,3,0,0,0,sales,low,41453
0.89,0.86,3,261,4,0,0,0,sales,low,53305
0.94,0.61,4,199,3,0,0,0,sales,low,53306
0.24,0.85,4,160,5,0,0,0,sales,low,42324
0.69,0.8,3,177,4,0,0,0,sales,low,53316
0.45,0.46,3,179,2,1,0,0,sales,low,53324
0.78,0.93,4,161,3,0,0,0,sales,low,53325
0.91,0.38,5,279,5,0,0,0,sales,low,42759
0.63,0.65,4,246,6,1,0,0,sales,low,43242
0.71,0.8,4,199,2,0,0,0,sales,low,53344
0.73,0.69,3,161,3,0,0,0,sales,low,43337
0.69,0.52,5,219,3,0,0,0,sales,low,53349
0.52,0.57,5,162,3,0,0,0,sales,low,53363
0.78,0.66,4,258,3,0,0,0,sales,low,53367
0.94,0.69,3,269,3,0,0,0,sales,low,53368
0.55,0.73,4,201,3,0,0,0,sales,low,53389
0.43,0.38,2,278,3,1,0,0,sales,low,44813
0.77,0.66,3,147,2,0,0,0,sales,medium,45550
0.59,0.8,5,247,3,0,0,0,accounting,medium,53400
0.65,0.54,4,191,4,0,0,0,accounting,medium,53401
0.82,0.37,2,280,3,0,0,0,accounting,medium,53404
0.31,0.72,2,191,3,0,0,0,hr,medium,46343
0.84,0.65,4,264,2,0,0,0,hr,medium,46367
0.15,0.4,3,236,5,0,0,0,hr,medium,53430
0.64,0.52,4,271,2,1,0,0,hr,medium,53432
0.48,0.63,5,129,5,0,0,0,technical,medium,53436
0.82,0.58,4,249,5,0,0,0,technical,medium,53438
0.99,0.54,3,188,3,0,0,0,technical,medium,53441
0.8,0.52,3,147,3,1,0,0,technical,medium,53449
0.94,0.92,3,273,3,0,0,0,technical,high,53451
0.94,0.81,4,237,3,1,0,0,technical,low,53455
0.77,0.79,3,273,2,0,0,0,technical,medium,53458
0.48,0.54,3,190,3,0,0,0,technical,medium,47390
0.62,0.68,3,226,3,0,0,0,technical,medium,53468
0.61,0.9,4,216,3,0,0,0,technical,medium,53474
0.27,0.6,6,205,5,1,0,0,technical,low,53480
0.89,0.65,3,208,2,0,0,0,support,low,53485
0.58,0.81,4,266,2,0,0,0,support,low,51243
0.64,0.77,3,249,2,1,0,0,support,low,53493
0.73,0.88,5,134,2,1,0,0,support,low,53495
0.74,0.85,2,189,3,0,0,0,support,low,53496
0.75,0.82,4,143,2,0,0,0,support,low,53498
0.78,0.84,4,173,3,0,0,0,support,low,53519
0.18,0.95,6,248,3,0,0,0,support,low,53522
0.8,0.84,3,186,6,0,0,0,support,low,53524
0.89,0.64,5,191,3,0,0,0,support,low,53526
0.84,0.5,3,227,2,0,0,0,support,low,53527
0.64,0.38,2,269,5,0,0,0,technical,low,53532
0.53,0.82,3,254,3,1,0,0,technical,low,52319
0.15,0.66,4,180,4,0,0,0,technical,low,55466
0.66,0.62,3,144,3,0,0,0,management,low,53580
0.49,0.78,5,137,3,1,0,0,IT,low,53582
0.78,0.72,3,223,4,0,0,0,IT,low,53590
0.39,0.75,5,286,5,0,0,0,IT,low,53607
0.9,0.83,3,151,3,0,0,0,IT,low,53613
0.96,0.74,5,244,2,1,0,0,IT,low,53614
0.63,0.81,4,216,4,0,0,0,product_mng,medium,53615
0.63,0.74,4,173,3,0,0,0,product_mng,medium,53619
0.89,0.81,3,186,3,0,0,0,product_mng,medium,53624
0.93,0.57,2,205,4,1,0,0,product_mng,medium,53626
0.87,0.59,4,202,3,0,0,0,IT,medium,53629
0.56,0.53,3,189,3,0,0,0,RandD,medium,53631
0.97,0.55,4,181,5,1,0,0,RandD,medium,53640
0.61,0.51,3,207,3,0,0,0,RandD,medium,53655
0.73,0.46,4,240,4,1,0,0,RandD,medium,53679
0.61,0.69,2,164,2,0,0,0,RandD,medium,53682
0.99,0.71,4,212,2,0,0,0,marketing,medium,53684
0.57,0.75,4,151,2,0,0,0,sales,medium,53685
0.74,0.96,4,197,3,0,0,0,accounting,high,53688
0.86,0.61,5,265,3,0,0,0,support,low,53697
0.68,0.72,4,274,3,0,0,0,technical,medium,53702
0.66,0.63,3,201,4,0,0,0,management,medium,53712
0.86,0.89,3,250,2,0,0,0,marketing,medium,53718
0.85,0.78,3,165,4,0,0,0,marketing,medium,53719
0.98,0.53,5,186,3,0,0,0,marketing,low,53721
0.14,0.73,5,273,4,1,0,0,sales,low,53726
0.2,0.54,5,162,6,0,0,0,sales,low,53727
0.9,0.97,3,141,3,0,0,0,sales,low,53729
0.51,0.96,5,268,4,0,0,0,sales,low,53731
0.63,0.77,3,176,2,1,0,0,sales,low,53733
0.83,0.88,3,223,3,1,0,0,sales,low,53743
0.67,0.72,4,218,2,1,0,0,sales,low,53745
0.96,0.52,4,228,3,0,0,0,sales,low,53748
0.69,0.75,3,204,3,0,0,0,sales,low,53756
0.69,0.9,4,148,2,0,0,0,sales,low,53760
0.64,0.94,3,221,2,0,0,0,sales,low,55482
0.62,0.48,4,271,3,0,0,0,sales,low,53769
0.55,0.75,3,191,3,0,0,0,sales,low,53776
0.98,0.51,4,223,2,0,0,0,sales,low,53778
0.83,0.78,5,250,2,1,0,0,sales,low,53789
0.73,0.77,3,230,2,0,0,0,sales,low,53793
0.58,0.86,3,226,2,0,0,0,sales,low,55499
0.52,0.67,4,182,3,0,0,0,sales,medium,53797
0.91,0.7,3,195,3,0,0,0,sales,medium,53803
0.72,0.64,3,231,2,0,0,0,accounting,medium,53807
0.7,0.74,3,224,3,0,0,0,accounting,medium,53809
0.86,0.92,4,229,4,0,0,0,accounting,medium,53817
0.82,0.57,2,158,3,1,0,0,hr,medium,53832
0.83,0.78,4,242,3,1,0,0,hr,medium,53833
0.99,0.64,3,183,3,0,0,0,hr,medium,56393
0.88,0.58,5,213,4,0,0,0,hr,medium,57383
0.68,0.74,4,263,2,1,0,0,technical,medium,53849
0.9,0.49,3,237,2,0,0,0,technical,medium,53864
0.59,0.67,6,126,3,0,0,0,technical,medium,53866
0.76,0.71,6,168,2,0,0,0,technical,high,53879
0.23,0.63,5,151,4,1,0,0,technical,low,53886
0.8,0.85,4,239,3,0,0,0,technical,medium,53889
0.62,0.49,4,174,3,0,0,0,technical,medium,53893
0.28,0.46,5,277,6,0,0,0,technical,medium,53905
0.81,0.97,3,133,3,0,0,0,technical,medium,53906
0.64,0.91,4,150,3,0,0,0,technical,low,53907
0.76,0.6,5,244,3,1,0,0,technical,low,53919
0.79,0.87,3,232,2,0,0,0,support,low,53922
0.72,0.91,3,267,2,0,0,0,support,low,53925
0.22,0.59,5,162,2,0,0,0,support,low,53930
0.18,0.73,5,228,5,0,0,0,support,low,53935
0.91,0.49,2,180,3,0,0,0,support,low,53936
0.69,0.63,2,252,3,0,0,0,support,low,53939
0.91,0.66,5,212,3,0,0,0,support,low,53942
0.67,0.84,4,224,3,0,0,0,support,low,53945
0.98,0.62,2,240,3,1,0,0,support,low,53951
0.69,0.62,4,183,4,0,0,0,support,low,53952
0.96,0.74,5,160,5,1,0,0,support,low,53953
0.69,0.68,4,225,3,0,0,0,technical,low,53955
0.65,0.68,3,268,2,1,0,0,technical,low,53957
0.7,0.75,3,221,3,0,0,0,technical,low,53962
0.48,0.94,3,173,2,0,0,0,management,low,53976
0.48,0.51,4,103,4,0,0,0,IT,low,53977
0.16,0.89,4,196,3,1,0,0,IT,low,53982
0.72,0.97,3,239,3,0,0,0,IT,low,58949
0.91,0.71,3,171,2,0,0,0,IT,low,53991
0.74,0.54,3,243,3,0,0,0,IT,medium,53995
0.56,0.56,2,153,2,0,0,0,product_mng,medium,54002
0.56,0.41,6,142,3,0,0,0,product_mng,medium,54008
0.88,0.55,5,168,2,0,0,0,product_mng,medium,54012
0.86,0.9,5,180,4,0,0,0,product_mng,medium,54017
0.66,0.84,4,186,3,0,0,0,IT,medium,54020
0.41,0.45,3,236,2,0,0,0,RandD,medium,54028
0.68,0.83,5,267,3,0,0,0,RandD,medium,54030
0.59,0.47,3,129,2,0,0,0,RandD,medium,54036
0.52,0.78,3,181,3,0,0,0,RandD,medium,54040
0.3,0.54,2,99,2,0,0,0,RandD,medium,54054
0.44,0.67,5,170,3,1,0,0,marketing,medium,59520
0.75,0.64,3,195,3,0,0,0,sales,high,59880
0.23,0.94,4,149,6,0,0,0,accounting,low,54068
0.34,0.46,6,132,2,0,0,0,support,medium,54077
0.52,0.59,3,164,3,0,0,0,technical,medium,54080
0.79,0.83,4,250,2,0,0,0,management,medium,60068
0.5,0.77,3,204,2,0,0,0,marketing,medium,54100
0.89,0.65,3,210,3,0,0,0,marketing,low,54105
0.84,0.52,6,98,3,0,0,0,marketing,low,54107
0.26,0.47,3,241,4,0,0,0,sales,low,54112
0.57,0.96,5,203,4,0,0,0,sales,low,54117
0.14,0.99,3,257,4,1,0,0,sales,low,54124
0.94,0.62,5,201,2,0,0,0,sales,low,54140
0.3,0.58,2,124,3,0,0,0,sales,low,54145
0.29,0.43,6,175,3,0,0,0,sales,low,54156
0.82,0.75,3,161,3,0,0,0,sales,low,54157
0.62,0.75,4,183,4,1,0,0,sales,low,54160
0.64,0.99,5,262,5,0,0,0,sales,low,54163
0.17,0.52,4,184,4,0,0,0,sales,low,61285
0.75,0.56,3,207,3,0,0,0,sales,low,54179
0.49,0.73,4,185,3,0,0,0,sales,low,54181
0.84,0.58,4,180,2,0,0,0,sales,low,61309
0.48,0.96,4,224,2,1,0,0,sales,low,54187
0.54,0.53,3,184,3,0,0,0,sales,low,54188
0.76,0.99,5,252,3,1,0,0,sales,low,54189
0.77,0.84,4,196,3,0,0,0,sales,low,54190
0.95,0.97,4,203,2,0,0,0,sales,low,54199
0.72,0.83,4,181,3,0,0,0,sales,low,61590
0.74,0.67,4,148,3,0,0,0,accounting,medium,54211
0.9,0.55,4,211,3,0,0,0,accounting,medium,54226
0.67,0.55,3,246,3,0,0,0,accounting,medium,54239
0.97,0.55,4,258,3,0,0,0,hr,medium,54242
0.55,0.59,3,231,4,0,0,0,hr,medium,54249
0.32,0.95,2,184,5,0,0,0,hr,medium,54251
0.4,0.42,3,146,2,1,0,0,hr,medium,54255
0.66,0.54,2,136,2,0,0,0,technical,low,54256
0.7,0.77,4,266,2,0,0,0,technical,low,62124
0.69,0.89,2,220,3,0,0,0,technical,low,63339
0.72,0.57,2,248,2,0,0,0,technical,low,54270
0.21,0.65,3,183,3,0,0,0,technical,low,54274
0.91,0.9,3,169,3,0,0,0,technical,low,54293
0.72,0.71,3,132,2,1,0,0,technical,low,54299
0.96,0.72,3,197,3,0,0,0,technical,low,63949
1,0.89,4,152,3,0,0,0,technical,low,54313
0.63,0.51,3,126,6,0,0,0,technical,low,54318
0.24,0.74,6,106,5,0,0,0,technical,low,54330
0.44,0.38,4,128,2,0,0,0,support,low,54332
0.92,0.57,3,191,3,0,0,0,support,low,64778
0.51,0.51,4,189,3,0,0,0,support,low,54336
0.77,0.71,5,141,3,0,0,0,support,low,54352
0.8,0.97,4,220,3,0,0,0,support,low,54357
0.84,0.46,5,118,3,0,0,0,support,low,54364
0.91,0.88,5,223,3,0,0,0,support,low,64975
0.64,0.61,3,263,3,0,0,0,support,low,54367
0.15,0.59,5,209,4,1,0,0,support,medium,54368
0.74,0.58,4,193,3,0,0,0,support,medium,54386
0.94,0.78,4,211,3,0,0,0,support,medium,54398
0.57,0.58,3,192,3,0,0,0,technical,medium,54402
0.92,0.63,5,156,3,0,0,0,technical,medium,54403
0.76,0.54,5,278,2,1,0,0,technical,medium,54406
0.73,0.92,3,199,3,1,0,0,management,medium,54417
0.24,0.6,2,194,6,0,0,0,IT,medium,54418
0.42,0.47,2,125,4,0,0,0,IT,medium,54428
0.92,0.82,4,96,4,0,0,0,IT,medium,65110
0.92,0.94,3,234,2,1,0,0,IT,medium,54449
0.68,0.55,6,181,3,0,0,0,IT,medium,65225
0.49,0.86,4,246,2,0,0,0,product_mng,medium,54464
0.57,0.98,3,171,3,0,0,0,product_mng,medium,54467
0.3,0.66,3,198,2,0,0,0,product_mng,medium,54470
0.17,0.81,5,280,4,0,0,0,product_mng,medium,54477
0.91,0.49,3,267,3,0,0,0,IT,medium,54504
0.83,0.91,3,251,2,0,0,0,RandD,medium,65345
0.87,0.76,5,182,3,0,0,0,RandD,medium,54516
0.71,0.8,4,157,3,0,0,0,RandD,medium,54518
0.88,0.5,3,206,2,0,0,0,RandD,medium,54522
0.63,0.94,3,237,3,1,0,0,RandD,medium,65631
0.99,0.58,2,166,3,0,0,0,marketing,medium,54530
0.99,0.81,4,229,2,1,0,0,sales,medium,66429
0.77,0.53,5,256,3,0,0,0,accounting,medium,54532
0.64,0.69,5,114,6,0,0,0,support,medium,54535
0.61,1,5,243,2,0,0,0,technical,medium,54547
0.37,0.82,3,199,5,0,0,0,management,medium,54550
0.19,1,4,188,4,1,0,0,marketing,medium,54561
0.96,0.87,4,187,2,0,0,0,marketing,medium,67055
0.8,0.62,4,216,2,0,0,0,marketing,medium,67315
0.14,0.63,6,215,5,0,0,0,sales,low,54570
0.15,0.69,6,213,6,0,0,0,sales,low,54571
0.52,0.82,4,198,4,0,0,0,sales,low,54584
0.27,0.55,5,121,3,1,0,0,sales,low,54590
0.97,0.96,3,212,3,0,0,0,sales,low,54591
0.52,0.93,2,271,3,0,0,0,sales,low,67906
0.98,0.89,3,186,2,0,0,0,sales,low,54603
0.96,0.95,4,265,2,0,0,0,sales,low,54605
0.28,0.92,3,151,3,0,0,0,sales,low,54607
0.65,0.55,5,206,3,0,0,0,sales,low,54618
0.59,0.63,4,153,3,1,0,0,sales,low,67946
0.64,0.48,4,267,2,1,0,0,sales,low,54621
0.71,0.48,3,161,3,0,0,0,sales,low,54651
0.83,0.84,2,149,3,0,0,0,sales,low,54660
0.95,0.94,2,269,4,1,0,0,sales,low,54672
0.73,0.49,3,248,3,0,0,0,sales,low,54675
0.81,0.75,4,243,2,0,0,0,sales,low,54694
0.71,0.44,2,207,4,0,0,0,sales,low,68834
0.8,0.56,6,111,6,0,0,0,sales,low,54701
0.85,0.53,3,226,2,0,0,0,accounting,low,54710
0.41,0.7,2,151,3,1,0,0,accounting,low,54723
0.51,0.84,4,224,2,0,0,0,accounting,medium,54729
0.49,0.57,4,146,4,0,0,0,hr,medium,69522
0.76,0.55,4,163,2,1,0,0,hr,medium,54745
0.57,0.69,4,255,3,0,0,0,hr,medium,54747
0.54,0.48,6,196,2,0,0,0,hr,medium,69606
0.68,0.74,3,227,2,0,0,0,technical,medium,54755
0.7,0.5,3,251,2,0,0,0,technical,medium,54759
0.77,0.87,4,209,3,0,0,0,technical,medium,54764
0.95,0.51,3,254,4,0,0,0,technical,medium,54766
0.5,0.64,3,249,2,1,0,0,technical,low,54772
0.99,0.53,4,131,3,1,0,0,technical,low,54773
0.94,0.51,5,142,2,0,0,0,technical,low,54789
0.83,0.66,3,239,3,0,0,0,technical,low,54790
0.64,0.81,3,225,3,1,0,0,technical,low,54823
0.16,0.73,6,170,3,0,0,0,technical,low,54827
